Episode #,State,Action,Reward,Next State,Terminated
55,[0.11664009 0.02524954],2,-1.0,[0.14054114 0.02390104],0
55,[0.14054114 0.02390104],2,-1.0,[0.16316111 0.02261998],0
55,[0.16316111 0.02261998],2,-1.0,[0.18457465 0.02141354],0
55,[0.18457465 0.02141354],2,-1.0,[0.20486176 0.02028711],0
55,[0.20486176 0.02028711],2,-1.0,[0.22410634 0.01924458],0
55,[0.22410634 0.01924458],2,-1.0,[0.24239497 0.01828863],0
55,[0.24239497 0.01828863],2,-1.0,[0.25981596 0.01742101],0
55,[0.25981596 0.01742101],2,-1.0,[0.2764587  0.01664275],0
55,[0.2764587  0.01664275],2,-1.0,[0.29241315 0.01595441],0
55,[0.29241315 0.01595441],2,-1.0,[0.30776936 0.01535622],0
55,[0.30776936 0.01535622],2,-1.0,[0.32261762 0.01484826],0
55,[0.32261762 0.01484826],2,-1.0,[0.3370482  0.01443058],0
55,[0.3370482  0.01443058],2,-1.0,[0.35115156 0.01410336],0
55,[0.35115156 0.01410336],2,-1.0,[0.3650185  0.01386693],0
55,[0.3650185  0.01386693],2,-1.0,[0.3787404  0.01372193],0
55,[0.3787404  0.01372193],2,-1.0,[0.39240977 0.01366937],0
55,[0.39240977 0.01366937],2,-1.0,[0.40612045 0.01371066],0
55,[0.40612045 0.01371066],2,-1.0,[0.41996813 0.0138477 ],0
55,[0.41996813 0.0138477 ],2,-1.0,[0.43405107 0.01408293],0
55,[0.43405107 0.01408293],2,-1.0,[0.44847044 0.01441937],0
55,[0.44847044 0.01441937],2,-1.0,[0.4633311  0.01486067],0
55,[0.4633311  0.01486067],2,-1.0,[0.4787422  0.01541112],0
55,[0.4787422  0.01541112],2,-1.0,[0.49481794 0.01607571],0
55,[0.49481794 0.01607571],2,-1.0,[0.51167804 0.01686012],1
56,"(array([-0.46804634,  0.        ], dtype=float32), {})",2,-1.0,[-0.46746108  0.00058528],0
56,[-0.46746108  0.00058528],2,-1.0,[-0.46629483  0.00116624],0
56,[-0.46629483  0.00116624],2,-1.0,[-0.46455625  0.00173857],0
56,[-0.46455625  0.00173857],2,-1.0,[-0.4622582   0.00229806],0
56,[-0.4622582   0.00229806],2,-1.0,[-0.45941758  0.0028406 ],0
56,[-0.45941758  0.0028406 ],2,-1.0,[-0.45605537  0.00336221],0
56,[-0.45605537  0.00336221],2,-1.0,[-0.45219627  0.0038591 ],0
56,[-0.45219627  0.0038591 ],2,-1.0,[-0.44786862  0.00432766],0
56,[-0.44786862  0.00432766],2,-1.0,[-0.44310406  0.00476456],0
56,[-0.44310406  0.00476456],2,-1.0,[-0.43793735  0.0051667 ],0
56,[-0.43793735  0.0051667 ],2,-1.0,[-0.43240607  0.00553129],0
56,[-0.43240607  0.00553129],2,-1.0,[-0.42655024  0.00585584],0
56,[-0.42655024  0.00585584],2,-1.0,[-0.420412    0.00613822],0
56,[-0.420412    0.00613822],2,-1.0,[-0.41403538  0.00637662],0
56,[-0.41403538  0.00637662],2,-1.0,[-0.4074658   0.00656961],0
56,[-0.4074658   0.00656961],2,-1.0,[-0.40074965  0.00671613],0
56,[-0.40074965  0.00671613],2,-1.0,[-0.3939342   0.00681547],0
56,[-0.3939342   0.00681547],2,-1.0,[-0.38706684  0.00686733],0
56,[-0.38706684  0.00686733],1,-1.0,[-0.38119513  0.00587173],0
56,[-0.38119513  0.00587173],1,-1.0,[-0.37635922  0.0048359 ],0
56,[-0.37635922  0.0048359 ],1,-1.0,[-0.37259206  0.00376716],0
56,[-0.37259206  0.00376716],1,-1.0,[-0.3699191   0.00267296],0
56,[-0.3699191   0.00267296],1,-1.0,[-0.36835834  0.00156076],0
56,[-0.36835834  0.00156076],1,-1.0,[-0.36792025  0.00043809],0
56,[-0.36792025  0.00043809],0,-1.0,[-0.36960775 -0.00168751],0
56,[-0.36960775 -0.00168751],0,-1.0,[-0.37340957 -0.0038018 ],0
56,[-0.37340957 -0.0038018 ],0,-1.0,[-0.37930006 -0.00589049],0
56,[-0.37930006 -0.00589049],0,-1.0,[-0.3872393  -0.00793925],0
56,[-0.3872393  -0.00793925],0,-1.0,[-0.39717296 -0.00993366],0
56,[-0.39717296 -0.00993366],0,-1.0,[-0.40903223 -0.01185928],0
56,[-0.40903223 -0.01185928],0,-1.0,[-0.42273393 -0.01370171],0
56,[-0.42273393 -0.01370171],0,-1.0,[-0.43818066 -0.01544671],0
56,[-0.43818066 -0.01544671],0,-1.0,[-0.455261   -0.01708035],0
56,[-0.455261   -0.01708035],0,-1.0,[-0.4738503 -0.0185893],0
56,[-0.4738503 -0.0185893],0,-1.0,[-0.49381134 -0.01996103],0
56,[-0.49381134 -0.01996103],0,-1.0,[-0.51499546 -0.02118414],0
56,[-0.51499546 -0.02118414],0,-1.0,[-0.53724414 -0.02224866],0
56,[-0.53724414 -0.02224866],0,-1.0,[-0.5603905  -0.02314635],0
56,[-0.5603905  -0.02314635],0,-1.0,[-0.5842615  -0.02387097],0
56,[-0.5842615  -0.02387097],0,-1.0,[-0.60867995 -0.02441851],0
56,[-0.60867995 -0.02441851],0,-1.0,[-0.63346726 -0.0247873 ],0
56,[-0.63346726 -0.0247873 ],0,-1.0,[-0.6584454  -0.02497813],0
56,[-0.6584454  -0.02497813],0,-1.0,[-0.68343955 -0.02499414],0
56,[-0.68343955 -0.02499414],0,-1.0,[-0.70828027 -0.02484075],0
56,[-0.70828027 -0.02484075],0,-1.0,[-0.7328057  -0.02452542],0
56,[-0.7328057  -0.02452542],0,-1.0,[-0.7568631  -0.02405737],0
56,[-0.7568631  -0.02405737],0,-1.0,[-0.78031033 -0.02344722],0
56,[-0.78031033 -0.02344722],0,-1.0,[-0.80301696 -0.02270664],0
56,[-0.80301696 -0.02270664],0,-1.0,[-0.8248649  -0.02184795],0
56,[-0.8248649  -0.02184795],0,-1.0,[-0.84574866 -0.02088375],0
56,[-0.84574866 -0.02088375],0,-1.0,[-0.8655752  -0.01982656],0
56,[-0.8655752  -0.01982656],1,-1.0,[-0.88326377 -0.01768857],0
56,[-0.88326377 -0.01768857],1,-1.0,[-0.89874864 -0.01548486],0
56,[-0.89874864 -0.01548486],1,-1.0,[-0.91197735 -0.01322871],0
56,[-0.91197735 -0.01322871],1,-1.0,[-0.92290896 -0.0109316 ],0
56,[-0.92290896 -0.0109316 ],1,-1.0,[-0.93151236 -0.00860339],0
56,[-0.93151236 -0.00860339],1,-1.0,[-0.9377648  -0.00625244],0
56,[-0.9377648  -0.00625244],2,-1.0,[-0.94065076 -0.00288596],0
56,[-0.94065076 -0.00288596],2,-1.0,[-9.401634e-01  4.874114e-04],0
56,[-9.401634e-01  4.874114e-04],2,-1.0,[-0.93630373  0.00385963],0
56,[-0.93630373  0.00385963],2,-1.0,[-0.92908114  0.00722256],0
56,[-0.92908114  0.00722256],2,-1.0,[-0.9185139   0.01056724],0
56,[-0.9185139   0.01056724],2,-1.0,[-0.90463066  0.01388325],0
56,[-0.90463066  0.01388325],2,-1.0,[-0.8874726   0.01715805],0
56,[-0.8874726   0.01715805],2,-1.0,[-0.8670961   0.02037649],0
56,[-0.8670961   0.02037649],2,-1.0,[-0.8435758   0.02352037],0
56,[-0.8435758   0.02352037],2,-1.0,[-0.81700754  0.02656825],0
56,[-0.81700754  0.02656825],2,-1.0,[-0.78751206  0.02949546],0
56,[-0.78751206  0.02949546],2,-1.0,[-0.75523764  0.0322744 ],0
56,[-0.75523764  0.0322744 ],2,-1.0,[-0.7203624  0.0348752],0
56,[-0.7203624  0.0348752],2,-1.0,[-0.68309575  0.03726671],0
56,[-0.68309575  0.03726671],2,-1.0,[-0.64367795  0.03941781],0
56,[-0.64367795  0.03941781],2,-1.0,[-0.6023789   0.04129905],0
56,[-0.6023789   0.04129905],2,-1.0,[-0.55949444  0.04288442],0
56,[-0.55949444  0.04288442],2,-1.0,[-0.51534134  0.04415312],0
56,[-0.51534134  0.04415312],2,-1.0,[-0.47025016  0.04509119],0
56,[-0.47025016  0.04509119],2,-1.0,[-0.4245574   0.04569278],0
56,[-0.4245574   0.04569278],2,-1.0,[-0.3785965   0.04596085],0
56,[-0.3785965   0.04596085],2,-1.0,[-0.33268923  0.04590731],0
56,[-0.33268923  0.04590731],2,-1.0,[-0.28713673  0.04555249],0
56,[-0.28713673  0.04555249],2,-1.0,[-0.24221265  0.04492407],0
56,[-0.24221265  0.04492407],2,-1.0,[-0.1981571   0.04405554],0
56,[-0.1981571   0.04405554],2,-1.0,[-0.15517268  0.04298443],0
56,[-0.15517268  0.04298443],2,-1.0,[-0.11342221  0.04175046],0
56,[-0.11342221  0.04175046],2,-1.0,[-0.07302842  0.04039379],0
56,[-0.07302842  0.04039379],2,-1.0,[-0.03407487  0.03895355],0
56,[-0.03407487  0.03895355],2,-1.0,[0.00339173 0.0374666 ],0
56,[0.00339173 0.0374666 ],2,-1.0,[0.03935846 0.03596673],0
56,[0.03935846 0.03596673],2,-1.0,[0.0738426  0.03448414],0
56,[0.0738426  0.03448414],2,-1.0,[0.10688783 0.03304523],0
56,[0.10688783 0.03304523],2,-1.0,[0.1385605  0.03167266],0
56,[0.1385605  0.03167266],2,-1.0,[0.16894606 0.03038556],0
56,[0.16894606 0.03038556],2,-1.0,[0.19814591 0.02919985],0
56,[0.19814591 0.02919985],2,-1.0,[0.22627461 0.02812869],0
56,[0.22627461 0.02812869],2,-1.0,[0.25345752 0.02718291],0
56,[0.25345752 0.02718291],2,-1.0,[0.279829   0.02637147],0
56,[0.279829   0.02637147],2,-1.0,[0.30553085 0.02570185],0
56,[0.30553085 0.02570185],2,-1.0,[0.3307114  0.02518054],0
56,[0.3307114  0.02518054],2,-1.0,[0.35552466 0.02481327],0
56,[0.35552466 0.02481327],2,-1.0,[0.3801301  0.02460546],0
56,[0.3801301  0.02460546],2,-1.0,[0.40469247 0.02456236],0
56,[0.40469247 0.02456236],2,-1.0,[0.42938182 0.02468935],0
56,[0.42938182 0.02468935],2,-1.0,[0.45437393 0.0249921 ],0
56,[0.45437393 0.0249921 ],2,-1.0,[0.47985056 0.02547664],0
56,[0.47985056 0.02547664],2,-1.0,[0.50600004 0.02614947],1
57,"(array([-0.52012414,  0.        ], dtype=float32), {})",2,-1.0,[-0.5191502   0.00097394],0
57,[-0.5191502   0.00097394],2,-1.0,[-0.5172096   0.00194058],0
57,[-0.5172096   0.00194058],2,-1.0,[-0.5143169   0.00289266],0
57,[-0.5143169   0.00289266],2,-1.0,[-0.5104939   0.00382306],0
57,[-0.5104939   0.00382306],2,-1.0,[-0.5057691   0.00472479],0
57,[-0.5057691   0.00472479],2,-1.0,[-0.5001779   0.00559114],0
57,[-0.5001779   0.00559114],2,-1.0,[-0.4937623   0.00641562],0
57,[-0.4937623   0.00641562],2,-1.0,[-0.48657018  0.00719215],0
57,[-0.48657018  0.00719215],2,-1.0,[-0.47865516  0.00791501],0
57,[-0.47865516  0.00791501],2,-1.0,[-0.47007623  0.00857895],0
57,[-0.47007623  0.00857895],2,-1.0,[-0.46089697  0.00917925],0
57,[-0.46089697  0.00917925],2,-1.0,[-0.4511852   0.00971176],0
57,[-0.4511852   0.00971176],2,-1.0,[-0.4410123   0.01017292],0
57,[-0.4410123   0.01017292],2,-1.0,[-0.43045247  0.01055984],0
57,[-0.43045247  0.01055984],2,-1.0,[-0.41958216  0.0108703 ],0
57,[-0.41958216  0.0108703 ],2,-1.0,[-0.4084794   0.01110277],0
57,[-0.4084794   0.01110277],2,-1.0,[-0.39722297  0.01125644],0
57,[-0.39722297  0.01125644],2,-1.0,[-0.3858918   0.01133116],0
57,[-0.3858918   0.01133116],1,-1.0,[-0.3755643   0.01032749],0
57,[-0.3755643   0.01032749],1,-1.0,[-0.36631095  0.00925336],0
57,[-0.36631095  0.00925336],0,-1.0,[-0.35919395  0.007117  ],0
57,[-0.35919395  0.007117  ],0,-1.0,[-0.3542606   0.00493335],0
57,[-0.3542606   0.00493335],0,-1.0,[-0.35154337  0.00271724],0
57,[-0.35154337  0.00271724],0,-1.0,[-0.35106     0.00048337],0
57,[-0.35106     0.00048337],0,-1.0,[-0.35281366 -0.00175366],0
57,[-0.35281366 -0.00175366],0,-1.0,[-0.3567929  -0.00397924],0
57,[-0.3567929  -0.00397924],0,-1.0,[-0.3629716  -0.00617872],0
57,[-0.3629716  -0.00617872],0,-1.0,[-0.37130895 -0.00833734],0
57,[-0.37130895 -0.00833734],0,-1.0,[-0.38174912 -0.01044019],0
57,[-0.38174912 -0.01044019],0,-1.0,[-0.39422137 -0.01247224],0
57,[-0.39422137 -0.01247224],0,-1.0,[-0.40863976 -0.01441839],0
57,[-0.40863976 -0.01441839],0,-1.0,[-0.42490336 -0.01626359],0
57,[-0.42490336 -0.01626359],0,-1.0,[-0.4428964  -0.01799304],0
57,[-0.4428964  -0.01799304],0,-1.0,[-0.4624888  -0.01959241],0
57,[-0.4624888  -0.01959241],0,-1.0,[-0.483537   -0.02104818],0
57,[-0.483537   -0.02104818],0,-1.0,[-0.5058849  -0.02234792],0
57,[-0.5058849  -0.02234792],0,-1.0,[-0.5293656  -0.02348071],0
57,[-0.5293656  -0.02348071],0,-1.0,[-0.5538031  -0.02443746],0
57,[-0.5538031  -0.02443746],0,-1.0,[-0.5790143  -0.02521124],0
57,[-0.5790143  -0.02521124],0,-1.0,[-0.60481185 -0.02579753],0
57,[-0.60481185 -0.02579753],0,-1.0,[-0.63100624 -0.02619444],0
57,[-0.63100624 -0.02619444],0,-1.0,[-0.657409   -0.02640275],0
57,[-0.657409   -0.02640275],0,-1.0,[-0.6838349  -0.02642591],0
57,[-0.6838349  -0.02642591],0,-1.0,[-0.7101048  -0.02626989],0
57,[-0.7101048  -0.02626989],0,-1.0,[-0.7360478  -0.02594295],0
57,[-0.7360478  -0.02594295],0,-1.0,[-0.76150304 -0.02545529],0
57,[-0.76150304 -0.02545529],0,-1.0,[-0.78632176 -0.02481867],0
57,[-0.78632176 -0.02481867],0,-1.0,[-0.81036776 -0.02404601],0
57,[-0.81036776 -0.02404601],0,-1.0,[-0.8335187  -0.02315091],0
57,[-0.8335187  -0.02315091],0,-1.0,[-0.85566586 -0.02214722],0
57,[-0.85566586 -0.02214722],0,-1.0,[-0.8767146  -0.02104869],0
57,[-0.8767146  -0.02104869],0,-1.0,[-0.89658314 -0.0198686 ],0
57,[-0.89658314 -0.0198686 ],0,-1.0,[-0.9152027  -0.01861949],0
57,[-0.9152027  -0.01861949],0,-1.0,[-0.9325156  -0.01731294],0
57,[-0.9325156  -0.01731294],0,-1.0,[-0.94847506 -0.01595945],0
57,[-0.94847506 -0.01595945],0,-1.0,[-0.96304333 -0.01456829],0
57,[-0.96304333 -0.01456829],0,-1.0,[-0.97619087 -0.01314754],0
57,[-0.97619087 -0.01314754],0,-1.0,[-0.98789495 -0.01170405],0
57,[-0.98789495 -0.01170405],0,-1.0,[-0.9981384  -0.01024351],0
57,[-0.9981384  -0.01024351],0,-1.0,[-1.006909   -0.00877054],0
57,[-1.006909   -0.00877054],1,-1.0,[-1.0131978  -0.00628878],0
57,[-1.0131978  -0.00628878],2,-1.0,[-1.0159996  -0.00280177],0
57,[-1.0159996  -0.00280177],2,-1.0,[-1.0153122e+00  6.8728731e-04],0
57,[-1.0153122e+00  6.8728731e-04],2,-1.0,[-1.0111364   0.00417586],0
57,[-1.0111364   0.00417586],2,-1.0,[-1.0034752   0.00766124],0
57,[-1.0034752   0.00766124],2,-1.0,[-0.9923354   0.01113977],0
57,[-0.9923354   0.01113977],2,-1.0,[-0.9777294   0.01460598],0
57,[-0.9777294   0.01460598],2,-1.0,[-0.9596775   0.01805189],0
57,[-0.9596775   0.01805189],2,-1.0,[-0.9382113   0.02146621],0
57,[-0.9382113   0.02146621],2,-1.0,[-0.9133775   0.02483377],0
57,[-0.9133775   0.02483377],2,-1.0,[-0.8852425  0.028135 ],0
57,[-0.8852425  0.028135 ],2,-1.0,[-0.85389686  0.03134568],0
57,[-0.85389686  0.03134568],2,-1.0,[-0.81945986  0.03443697],0
57,[-0.81945986  0.03443697],2,-1.0,[-0.78208405  0.03737584],0
57,[-0.78208405  0.03737584],2,-1.0,[-0.7419581   0.04012594],0
57,[-0.7419581   0.04012594],2,-1.0,[-0.6993091   0.04264899],0
57,[-0.6993091   0.04264899],2,-1.0,[-0.6544025   0.04490663],0
57,[-0.6544025   0.04490663],2,-1.0,[-0.6075398   0.04686268],0
57,[-0.6075398   0.04686268],2,-1.0,[-0.5590542  0.0484856],0
57,[-0.5590542  0.0484856],2,-1.0,[-0.50930315  0.04975102],0
57,[-0.50930315  0.04975102],2,-1.0,[-0.45865935  0.05064383],0
57,[-0.45865935  0.05064383],2,-1.0,[-0.4074995   0.05115986],0
57,[-0.4074995   0.05115986],2,-1.0,[-0.35619286  0.05130662],0
57,[-0.35619286  0.05130662],2,-1.0,[-0.30508968  0.05110319],0
57,[-0.30508968  0.05110319],2,-1.0,[-0.25451043  0.05057925],0
57,[-0.25451043  0.05057925],2,-1.0,[-0.20473717  0.04977325],0
57,[-0.20473717  0.04977325],2,-1.0,[-0.156007    0.04873018],0
57,[-0.156007    0.04873018],2,-1.0,[-0.10850798  0.04749902],0
57,[-0.10850798  0.04749902],2,-1.0,[-0.06237766  0.04613031],0
57,[-0.06237766  0.04613031],2,-1.0,[-0.0177037   0.04467396],0
57,[-0.0177037   0.04467396],2,-1.0,[0.02547378 0.04317749],0
57,[0.02547378 0.04317749],2,-1.0,[0.06715856 0.04168478],0
57,[0.06715856 0.04168478],2,-1.0,[0.10739391 0.04023535],0
57,[0.10739391 0.04023535],2,-1.0,[0.14625789 0.03886398],0
57,[0.14625789 0.03886398],2,-1.0,[0.18385871 0.0376008 ],0
57,[0.18385871 0.0376008 ],2,-1.0,[0.22033025 0.03647155],0
57,[0.22033025 0.03647155],2,-1.0,[0.25582835 0.03549809],0
57,[0.25582835 0.03549809],2,-1.0,[0.29052728 0.03469894],0
57,[0.29052728 0.03469894],2,-1.0,[0.32461718 0.0340899 ],0
57,[0.32461718 0.0340899 ],2,-1.0,[0.3583018 0.0336846],0
57,[0.3583018 0.0336846],2,-1.0,[0.39179686 0.03349506],0
57,[0.39179686 0.03349506],2,-1.0,[0.42532897 0.03353211],0
57,[0.42532897 0.03353211],2,-1.0,[0.4591347  0.03380572],0
57,[0.4591347  0.03380572],2,-1.0,[0.49345994 0.03432524],0
57,[0.49345994 0.03432524],2,-1.0,[0.52855945 0.03509951],1
58,"(array([-0.47024095,  0.        ], dtype=float32), {})",2,-1.0,[-0.46963942  0.00060152],0
58,[-0.46963942  0.00060152],2,-1.0,[-0.46844083  0.00119859],0
58,[-0.46844083  0.00119859],2,-1.0,[-0.46665403  0.00178679],0
58,[-0.46665403  0.00178679],2,-1.0,[-0.46429226  0.00236178],0
58,[-0.46429226  0.00236178],2,-1.0,[-0.46137294  0.00291933],0
58,[-0.46137294  0.00291933],2,-1.0,[-0.4579176   0.00345534],0
58,[-0.4579176   0.00345534],2,-1.0,[-0.4539517   0.00396591],0
58,[-0.4539517   0.00396591],2,-1.0,[-0.44950435  0.00444735],0
58,[-0.44950435  0.00444735],2,-1.0,[-0.44460812  0.00489621],0
58,[-0.44460812  0.00489621],2,-1.0,[-0.4392988   0.00530931],0
58,[-0.4392988   0.00530931],2,-1.0,[-0.43361503  0.00568378],0
58,[-0.43361503  0.00568378],2,-1.0,[-0.42759797  0.00601706],0
58,[-0.42759797  0.00601706],2,-1.0,[-0.421291    0.00630697],0
58,[-0.421291    0.00630697],2,-1.0,[-0.41473934  0.00655165],0
58,[-0.41473934  0.00655165],1,-1.0,[-0.4089897   0.00574964],0
58,[-0.4089897   0.00574964],1,-1.0,[-0.4040828   0.00490691],0
58,[-0.4040828   0.00490691],1,-1.0,[-0.40005317  0.00402962],0
58,[-0.40005317  0.00402962],1,-1.0,[-0.3969291  0.0031241],0
58,[-0.3969291  0.0031241],1,-1.0,[-0.3947323   0.00219678],0
58,[-0.3947323   0.00219678],1,-1.0,[-0.39347813  0.00125418],0
58,[-0.39347813  0.00125418],0,-1.0,[-0.39417526 -0.00069713],0
58,[-0.39417526 -0.00069713],0,-1.0,[-0.39681885 -0.0026436 ],0
58,[-0.39681885 -0.0026436 ],0,-1.0,[-0.40139055 -0.00457169],0
58,[-0.40139055 -0.00457169],0,-1.0,[-0.4078584  -0.00646786],0
58,[-0.4078584  -0.00646786],0,-1.0,[-0.41617697 -0.00831857],0
58,[-0.41617697 -0.00831857],0,-1.0,[-0.42628735 -0.01011036],0
58,[-0.42628735 -0.01011036],0,-1.0,[-0.43811724 -0.01182988],0
58,[-0.43811724 -0.01182988],0,-1.0,[-0.4515812  -0.01346399],0
58,[-0.4515812  -0.01346399],0,-1.0,[-0.46658114 -0.01499992],0
58,[-0.46658114 -0.01499992],0,-1.0,[-0.4830066  -0.01642547],0
58,[-0.4830066  -0.01642547],0,-1.0,[-0.50073576 -0.01772916],0
58,[-0.50073576 -0.01772916],0,-1.0,[-0.5196363 -0.0189005],0
58,[-0.5196363 -0.0189005],0,-1.0,[-0.5395665  -0.01993022],0
58,[-0.5395665  -0.01993022],0,-1.0,[-0.560377   -0.02081051],0
58,[-0.560377   -0.02081051],0,-1.0,[-0.5819122  -0.02153523],0
58,[-0.5819122  -0.02153523],0,-1.0,[-0.6040123  -0.02210011],0
58,[-0.6040123  -0.02210011],0,-1.0,[-0.62651515 -0.02250284],0
58,[-0.62651515 -0.02250284],0,-1.0,[-0.6492584  -0.02274317],0
58,[-0.6492584  -0.02274317],0,-1.0,[-0.67208123 -0.02282289],0
58,[-0.67208123 -0.02282289],0,-1.0,[-0.69482696 -0.02274573],0
58,[-0.69482696 -0.02274573],0,-1.0,[-0.7173442  -0.02251726],0
58,[-0.7173442  -0.02251726],0,-1.0,[-0.73948884 -0.02214462],0
58,[-0.73948884 -0.02214462],0,-1.0,[-0.76112515 -0.02163629],0
58,[-0.76112515 -0.02163629],1,-1.0,[-0.781127   -0.02000182],0
58,[-0.781127   -0.02000182],1,-1.0,[-0.7993838  -0.01825685],0
58,[-0.7993838  -0.01825685],2,-1.0,[-0.8148003  -0.01541649],0
58,[-0.8148003  -0.01541649],2,-1.0,[-0.8273002  -0.01249987],0
58,[-0.8273002  -0.01249987],2,-1.0,[-0.8368246  -0.00952442],0
58,[-0.8368246  -0.00952442],2,-1.0,[-0.84333056 -0.006506  ],0
58,[-0.84333056 -0.006506  ],2,-1.0,[-0.8467898  -0.00345917],0
58,[-0.8467898  -0.00345917],2,-1.0,[-8.4718734e-01 -3.9756313e-04],0
58,[-8.4718734e-01 -3.9756313e-04],2,-1.0,[-0.8445216   0.00266573],0
58,[-0.8445216   0.00266573],2,-1.0,[-0.8388039   0.00571767],0
58,[-0.8388039   0.00571767],2,-1.0,[-0.8300591   0.00874482],0
58,[-0.8300591   0.00874482],2,-1.0,[-0.81832623  0.01173288],0
58,[-0.81832623  0.01173288],2,-1.0,[-0.80365986  0.01466637],0
58,[-0.80365986  0.01466637],2,-1.0,[-0.78613156  0.01752829],0
58,[-0.78613156  0.01752829],2,-1.0,[-0.7658316   0.02029994],0
58,[-0.7658316   0.02029994],2,-1.0,[-0.7428706   0.02296096],0
58,[-0.7428706   0.02296096],2,-1.0,[-0.71738124  0.02548943],0
58,[-0.71738124  0.02548943],2,-1.0,[-0.6895189  0.0278623],0
58,[-0.6895189  0.0278623],2,-1.0,[-0.659463    0.03005595],0
58,[-0.659463    0.03005595],2,-1.0,[-0.627416    0.03204695],0
58,[-0.627416    0.03204695],2,-1.0,[-0.59360296  0.03381306],0
58,[-0.59360296  0.03381306],2,-1.0,[-0.5582687   0.03533424],0
58,[-0.5582687   0.03533424],2,-1.0,[-0.52167493  0.03659379],0
58,[-0.52167493  0.03659379],2,-1.0,[-0.48409557  0.03757936],0
58,[-0.48409557  0.03757936],2,-1.0,[-0.44581178  0.03828378],0
58,[-0.44581178  0.03828378],2,-1.0,[-0.40710613  0.03870566],0
58,[-0.40710613  0.03870566],2,-1.0,[-0.36825648  0.03884964],0
58,[-0.36825648  0.03884964],2,-1.0,[-0.3295302   0.03872629],0
58,[-0.3295302   0.03872629],2,-1.0,[-0.29117858  0.03835162],0
58,[-0.29117858  0.03835162],2,-1.0,[-0.25343224  0.03774632],0
58,[-0.25343224  0.03774632],2,-1.0,[-0.21649751  0.03693474],0
58,[-0.21649751  0.03693474],2,-1.0,[-0.18055375  0.03594377],0
58,[-0.18055375  0.03594377],2,-1.0,[-0.14575212  0.03480163],0
58,[-0.14575212  0.03480163],2,-1.0,[-0.11221527  0.03353684],0
58,[-0.11221527  0.03353684],2,-1.0,[-0.0800381   0.03217717],0
58,[-0.0800381   0.03217717],2,-1.0,[-0.04928921  0.03074889],0
58,[-0.04928921  0.03074889],2,-1.0,[-0.02001303  0.02927618],0
58,[-0.02001303  0.02927618],2,-1.0,[0.00776765 0.02778068],0
58,[0.00776765 0.02778068],2,-1.0,[0.034049   0.02628136],0
58,[0.034049   0.02628136],2,-1.0,[0.05884339 0.02479439],0
58,[0.05884339 0.02479439],2,-1.0,[0.08217663 0.02333324],0
58,[0.08217663 0.02333324],2,-1.0,[0.10408546 0.02190883],0
58,[0.10408546 0.02190883],2,-1.0,[0.12461518 0.02052972],0
58,[0.12461518 0.02052972],2,-1.0,[0.14381757 0.0192024 ],0
58,[0.14381757 0.0192024 ],2,-1.0,[0.16174908 0.0179315 ],0
58,[0.16174908 0.0179315 ],2,-1.0,[0.17846918 0.0167201 ],0
58,[0.17846918 0.0167201 ],2,-1.0,[0.19403912 0.01556995],0
58,[0.19403912 0.01556995],2,-1.0,[0.20852083 0.0144817 ],0
58,[0.20852083 0.0144817 ],2,-1.0,[0.22197594 0.01345511],0
58,[0.22197594 0.01345511],2,-1.0,[0.2344652  0.01248925],0
58,[0.2344652  0.01248925],2,-1.0,[0.24604781 0.01158263],0
58,[0.24604781 0.01158263],2,-1.0,[0.25678113 0.01073333],0
58,[0.25678113 0.01073333],2,-1.0,[0.2667203  0.00993915],0
58,[0.2667203  0.00993915],2,-1.0,[0.27591798 0.00919767],0
58,[0.27591798 0.00919767],2,-1.0,[0.2844243  0.00850634],0
58,[0.2844243  0.00850634],2,-1.0,[0.29228684 0.00786254],0
58,[0.29228684 0.00786254],2,-1.0,[0.29955047 0.00726362],0
58,[0.29955047 0.00726362],2,-1.0,[0.30625743 0.00670696],0
58,[0.30625743 0.00670696],2,-1.0,[0.3124474  0.00618997],0
58,[0.3124474  0.00618997],2,-1.0,[0.31815752 0.00571014],0
58,[0.31815752 0.00571014],2,-1.0,[0.32342258 0.00526504],0
58,[0.32342258 0.00526504],2,-1.0,[0.3282749  0.00485234],0
58,[0.3282749  0.00485234],2,-1.0,[0.33274472 0.00446982],0
58,[0.33274472 0.00446982],2,-1.0,[0.3368601  0.00411535],0
58,[0.3368601  0.00411535],2,-1.0,[0.340647   0.00378693],0
58,[0.340647   0.00378693],2,-1.0,[0.34412965 0.00348265],0
58,[0.34412965 0.00348265],2,-1.0,[0.3473304  0.00320073],0
58,[0.3473304  0.00320073],2,-1.0,[0.35026985 0.00293947],0
58,[0.35026985 0.00293947],2,-1.0,[0.35296714 0.0026973 ],0
58,[0.35296714 0.0026973 ],2,-1.0,[0.35543987 0.00247272],0
58,[0.35543987 0.00247272],2,-1.0,[0.35770422 0.00226435],0
58,[0.35770422 0.00226435],2,-1.0,[0.3597751  0.00207087],0
58,[0.3597751  0.00207087],2,-1.0,[0.36166617 0.00189106],0
58,[0.36166617 0.00189106],2,-1.0,[0.36338994 0.00172378],0
58,[0.36338994 0.00172378],2,-1.0,[0.36495787 0.00156794],0
58,[0.36495787 0.00156794],2,-1.0,[0.36638042 0.00142254],0
58,[0.36638042 0.00142254],2,-1.0,[0.36766705 0.00128664],0
